time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-05T19:22:25.970Z,37.4683333,-119.3623333,10.87,1.63,md,16,102,0.2738,0.18,nc,nc72268870,2014-08-07T22:16:40.562Z,"29km ENE of Oakhurst, California",earthquake
2014-08-05T19:17:23.000Z,61.9477,-149.1986,14.4,1.3,ml,,,,1.29,ak,ak11349862,2014-08-05T19:37:26.418Z,"22km N of Fishhook, Alaska",earthquake
2014-08-05T19:14:28.400Z,49.2503,-122.2337,3.4,1.4,Md,,162,0.24254513,0.22,uw,uw60835887,2014-08-05T21:57:45.614Z,"14km NNE of Mission, Canada",earthquake
2014-08-05T19:02:35.400Z,37.7242,-123.1063,11.7,1.8,Md,17,226.8,0.08983153,0.14,nc,nc72268860,2014-08-16T05:21:06.368Z,"42km WSW of Bolinas, California",earthquake
2014-08-05T18:57:44.200Z,38.8385,-122.7858,2.2,0.2,Md,7,86.4,0,0.02,nc,nc72268855,2014-08-05T19:12:10.298Z,"5km WNW of Cobb, California",earthquake
2014-08-05T18:56:47.460Z,32.6641667,-115.9293333,7.99,1.03,ml,13,66,0.01764,0.09,ci,ci15535033,2014-08-06T21:23:43.580Z,"26km WSW of Seeley, California",earthquake
2014-08-05T18:37:39.520Z,-6.8193,129.6524,152.12,4.4,mb,,85,2,1.25,us,usb000s0ih,2014-08-06T16:31:10.549Z,"222km NW of Saumlaki, Indonesia",earthquake
2014-08-05T18:30:00.780Z,36.022,-97.091,5,2.8,ml,,,,0.79,us,usb000s0px,2014-08-06T16:12:00.000Z,"7km NW of Perkins, Oklahoma",earthquake
2014-08-05T18:26:52.800Z,38.821,-122.822,2.9,0.8,Md,15,75.6,0.00898315,0.02,nc,nc72268850,2014-08-05T18:52:08.031Z,"7km NW of The Geysers, California",earthquake
2014-08-05T18:23:14.600Z,47.416,-122.7268,26.5,1.5,Md,,90,0.13474729,0.13,uw,uw60835782,2014-08-05T21:44:18.251Z,"7km WNW of Wauna, Washington",earthquake
2014-08-05T18:21:00.000Z,51.6846,178.3816,98.1,2.6,ml,,,,1.23,us,usb000s0na,2014-08-06T15:54:49.058Z,"30km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-05T18:15:31.590Z,46.485,-81.193,5.4,3.8,mb_lg,,,,0.83,us,usb000s0hr,2014-08-06T17:05:00.376Z,"15km W of Greater Sudbury, Canada",earthquake
2014-08-05T18:11:22.000Z,46.3493,-122.2748,11.7,-0.4,Md,,255.6,0.03593261,0.05,uw,uw60070208,2014-08-06T21:55:23.670Z,"23km S of Morton, Washington",earthquake
2014-08-05T18:04:36.990Z,37.4853333,-119.3595,12.17,1.18,md,11,128,0.2641,0.12,nc,nc72268835,2014-08-07T22:16:24.730Z,"31km NE of Oakhurst, California",earthquake
2014-08-05T18:03:07.400Z,38.8362,-122.8087,2.4,0.7,Md,11,57.6,0.00898315,0.01,nc,nc72268825,2014-08-05T18:37:06.367Z,"7km WNW of Cobb, California",earthquake
2014-08-05T18:00:41.489Z,39.2038,-119.7221,8.3802,1,ml,15,65.37,0.02,0.1219,nn,nn00454802,2014-08-13T00:25:47.783Z,"5km NE of Carson City, Nevada",earthquake
2014-08-05T17:54:53.520Z,46.4765,-81.1848,12.05,3.3,mb_lg,,,,0.64,us,usb000s0t4,2014-08-06T15:19:46.000Z,"15km W of Greater Sudbury, Canada",earthquake
2014-08-05T17:54:38.300Z,38.7963,-122.8075,3.9,0.3,Md,22,68.4,0.00898315,0.03,nc,nc72268820,2014-08-13T23:30:18.069Z,"4km WNW of The Geysers, California",earthquake
2014-08-05T17:48:16.150Z,34.3395,-116.8861667,0.01,1.29,ml,39,63,0.08216,0.14,ci,ci15535025,2014-08-06T21:21:08.930Z,"9km NNW of Big Bear City, California",quarry_blast
2014-08-05T17:43:17.597Z,36.7617,-115.8791,8.8925,0.17,ml,13,227.35,0.092,0.1062,nn,nn00454794,2014-08-05T18:00:53.503Z,"62km N of Pahrump, Nevada",earthquake
2014-08-05T17:42:43.700Z,47.4,-122.0447,16,1,Md,,86.4,0.16169675,0.2,uw,uw60835757,2014-08-05T18:44:23.729Z,"0km N of Maple Valley, Washington",earthquake
2014-08-05T17:41:57.400Z,28.0387,128.0504,28.63,4.4,mb,,123,1.214,0.83,us,usb000s0ha,2014-08-06T14:54:06.000Z,"145km WSW of Naze, Japan",earthquake
2014-08-05T17:40:40.800Z,38.815,-122.8135,3.4,1.3,Md,23,50.4,0.00898315,0.03,nc,nc72268815,2014-08-05T21:52:08.763Z,"6km NW of The Geysers, California",earthquake
2014-08-05T17:39:10.000Z,43.9835,-121.2795,0,1.1,Md,,147.6,0.08983153,0.46,uw,uw60835752,2014-08-05T18:25:05.703Z,"6km E of Deschutes River Woods, Oregon",quarry
2014-08-05T17:30:11.400Z,47.4107,-122.0253,19.7,1.9,Ml,,86.4,0.09881468,0.23,uw,uw60835747,2014-08-05T21:18:40.529Z,"2km NE of Maple Valley, Washington",earthquake
2014-08-05T17:24:58.100Z,47.4082,-122.0317,19.4,2.6,Ml,,50.4,0.09881468,0.23,uw,uw60835742,2014-08-06T15:32:41.082Z,"2km NNE of Maple Valley, Washington",earthquake
2014-08-05T17:16:15.750Z,34.6271667,-117.1166667,0.01,1.83,ml,44,64,0.1878,0.13,ci,ci15535017,2014-08-06T21:18:04.020Z,"15km NNE of Apple Valley, California",quarry_blast
2014-08-05T17:15:19.000Z,63.5283,-147.7917,11.8,1.1,ml,,,,0.28,ak,ak11349578,2014-08-05T17:36:02.492Z,"59km ENE of Cantwell, Alaska",earthquake
2014-08-05T17:09:56.890Z,36.818,-97.989,4.2,3.3,ml,,,,0,us,usb000s0eu,2014-08-06T14:27:40.000Z,"22km W of Medford, Oklahoma",earthquake
2014-08-05T16:50:05.580Z,37.5608333,-118.9056667,9.4,0.37,md,10,149,0.05175,0.03,nc,nc72272476,2014-08-07T22:29:45.810Z,"11km SSE of Mammoth Lakes, California",earthquake
2014-08-05T16:46:28.500Z,46.6505,-122.2975,18.9,0.6,Md,,244.8,0.19762936,0.12,uw,uw60070108,2014-08-07T18:30:58.800Z,"10km N of Morton, Washington",earthquake
2014-08-05T16:33:27.000Z,38.8053,-122.7903,2.3,1.8,Md,38,32.4,0.00898315,0.03,nc,nc72272466,2014-08-05T19:57:10.200Z,"4km NW of The Geysers, California",earthquake
2014-08-05T16:32:53.500Z,38.826,-122.802,0.5,0.6,Md,7,93.6,0.00898315,0.01,nc,nc72272471,2014-08-05T19:28:07.012Z,"6km W of Cobb, California",earthquake
2014-08-05T16:17:24.420Z,34.9704,135.5555,19.31,4.7,mb,,65,1.265,0.41,us,usb000s0el,2014-08-05T21:55:23.671Z,"4km SW of Kameoka, Japan",earthquake
2014-08-05T16:13:49.000Z,60.996,-152.2349,100,2.3,ml,,,,0.84,ak,ak11349522,2014-08-05T16:28:35.709Z,"61km NW of Nikiski, Alaska",earthquake
2014-08-05T16:11:45.000Z,63.3917,-150.2961,127,1.2,ml,,,,0.23,ak,ak11349520,2014-08-06T01:46:17.450Z,"67km W of Cantwell, Alaska",earthquake
2014-08-05T15:51:02.180Z,33.4993333,-116.4506667,14.08,0.29,ml,14,227,0.0318,0.13,ci,ci15535009,2014-08-06T21:10:40.920Z,"21km ESE of Anza, California",earthquake
2014-08-05T15:49:27.870Z,33.6911667,-116.792,19.31,0.35,ml,12,83,0.06788,0.1,ci,ci15535001,2014-08-06T21:08:35.690Z,"8km SW of Idyllwild-Pine Cove, California",earthquake
2014-08-05T15:41:23.000Z,64.9274,-148.8726,13.5,1.4,ml,,,,0.64,ak,ak11349495,2014-08-05T15:53:36.655Z,"40km NNE of North Nenana, Alaska",earthquake
2014-08-05T15:35:14.000Z,41.7893,-119.6367,5.4,1,Md,,237.6,0.51203971,0.49,uw,uw60835682,2014-08-05T16:09:02.746Z,"73km SE of Lakeview, Oregon",earthquake
2014-08-05T15:32:20.000Z,62.5696,-151.9411,0.1,1.6,ml,,,,0.81,ak,ak11349486,2014-08-05T15:45:00.477Z,"98km WNW of Talkeetna, Alaska",earthquake
2014-08-05T15:25:19.150Z,34.2815,-117.0296667,8.28,1.44,ml,62,54,0.03176,0.15,ci,ci15534993,2014-08-06T21:06:08.720Z,"10km NE of Running Springs, California",earthquake
2014-08-05T15:24:42.100Z,18.4503,-66.1165,110,2.9,Md,6,183.6,0.39256378,0.17,pr,pr14217005,2014-08-05T23:27:21.015Z,"1km N of Catano, Puerto Rico",earthquake
2014-08-05T15:21:44.800Z,38.8185,-122.7997,3,0.8,Md,17,68.4,0.00898315,0.02,nc,nc72272461,2014-08-05T15:23:19.825Z,"5km NW of The Geysers, California",earthquake
2014-08-05T15:18:40.000Z,62.9537,-151.1122,114,2.1,ml,,,,0.51,ak,ak11349468,2014-08-06T01:34:06.970Z,"87km NW of Talkeetna, Alaska",earthquake
2014-08-05T15:15:34.200Z,38.8368,-122.8093,1.4,0.9,Md,19,43.2,0.00898315,0.02,nc,nc72272451,2014-08-05T15:17:09.802Z,"7km WNW of Cobb, California",earthquake
2014-08-05T15:14:43.405Z,37.4417,-117.0474,6.4665,0.31,ml,8,288.13,0.395,0.1122,nn,nn00455955,2014-08-14T00:03:13.482Z,"33km SSE of Goldfield, Nevada",earthquake
2014-08-05T15:14:14.150Z,37.6306667,-118.873,8.84,0.39,md,13,97,0.02123,0.04,nc,nc72272456,2014-08-07T22:29:35.530Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-08-05T15:13:33.809Z,40.0877,-119.6805,13.154,1.76,ml,10,121.66,0.092,0.1644,nn,nn00454768,2014-08-05T15:24:39.075Z,"48km N of Spanish Springs, Nevada",earthquake
2014-08-05T15:13:20.300Z,19.4025,-155.6232,3.4,2.8,Md,,50.4,0,0.17,hv,hv60747921,2014-08-14T15:01:18.000Z,"26km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-05T15:11:10.200Z,38.8363,-122.8105,1.5,1.4,Md,28,39.6,0.00898315,0.02,nc,nc71085804,2014-08-13T23:27:08.679Z,"7km WNW of Cobb, California",earthquake
2014-08-05T15:11:05.900Z,35.942,-120.023,13.3,1.6,Md,42,205.2,0.13474729,0.13,nc,nc72272446,2014-08-13T23:27:08.680Z,"9km SW of Kettleman City, California",earthquake
2014-08-05T15:06:09.100Z,38.8395,-122.8087,1.1,0.9,Md,12,118.8,0.01796631,0.03,nc,nc72272431,2014-08-05T17:49:06.047Z,"7km WNW of Cobb, California",earthquake
2014-08-05T15:04:55.100Z,38.8367,-122.8102,0.9,1.7,Md,23,39.6,0.01796631,0.04,nc,nc72272426,2014-08-05T18:00:07.322Z,"7km WNW of Cobb, California",earthquake
2014-08-05T15:02:40.700Z,38.8362,-122.8108,1.3,0.8,Md,8,234,0.01796631,0.02,nc,nc72272421,2014-08-05T17:31:09.025Z,"7km WNW of Cobb, California",earthquake
2014-08-05T15:00:37.100Z,38.8253,-122.7978,2.5,0.8,Md,13,72,0.01796631,0.02,nc,nc72272416,2014-08-05T17:02:05.845Z,"6km W of Cobb, California",earthquake
2014-08-05T14:49:07.690Z,36.7595,-115.8987,10.61,0.75,ml,18,147.56,0.051,,nn,nn00454764,2014-08-05T14:51:22.857Z,"61km N of Pahrump, Nevada",earthquake
2014-08-05T14:47:08.000Z,51.6449,177.4943,123.3,2.3,ml,,,,0.21,ak,ak11349455,2014-08-06T01:34:08.198Z,"51km S of Kiska Volcano, Alaska",earthquake
2014-08-05T14:46:38.800Z,46.4798,-122.4122,16.1,0.2,Md,,151.2,0.13474729,0.07,uw,uw60070008,2014-08-07T18:32:27.533Z,"13km SW of Morton, Washington",earthquake
2014-08-05T14:43:58.310Z,40.382,-121.924,16.87,1.11,md,7,160,0.116,0.04,nc,nc72272406,2014-08-15T01:27:06.628Z,"12km SSW of Shingletown, California",earthquake
2014-08-05T14:37:54.520Z,38.4177,-118.3355,3.62,0.38,ml,5,107.18,0.008,,nn,nn00454761,2014-08-05T14:40:46.604Z,"27km ESE of Hawthorne, Nevada",earthquake
2014-08-05T14:22:02.696Z,41.8815,-119.6545,8.1404,1.49,ml,4,219.26,0.483,0.0614,nn,nn00454767,2014-08-05T15:02:43.255Z,"66km ESE of Lakeview, Oregon",earthquake
2014-08-05T14:10:08.400Z,38.819,-122.763,2.5,0.3,Md,14,82.8,0.00898315,0.01,nc,nc72272396,2014-08-15T00:00:06.880Z,"3km W of Cobb, California",earthquake
2014-08-05T14:04:12.000Z,35.8363,-97.4444,5.43,2.7,mb_lg,,68,0.04,0.21,us,usb000s0d6,2014-08-05T20:09:01.554Z,"5km SSW of Guthrie, Oklahoma",earthquake
2014-08-05T14:03:03.600Z,37.399,-121.7373,5.6,0.8,Md,15,82.8,0.03593261,0.06,nc,nc72272386,2014-08-14T22:28:01.981Z,"7km ENE of East Foothills, California",earthquake
2014-08-05T13:37:45.350Z,37.6446667,-118.9493333,7.17,0.24,md,13,138,0.02765,0.03,nc,nc72272381,2014-08-07T22:29:25.250Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-08-05T13:34:00.390Z,36.7636,-115.8862,8.6201,0.02,ml,13,223.65,0.087,0.1109,nn,nn00454741,2014-08-05T16:51:01.143Z,"62km N of Pahrump, Nevada",earthquake
2014-08-05T13:31:47.300Z,38.82,-122.8037,2.3,0.6,Md,11,122.4,0.00898315,0.03,nc,nc72272376,2014-08-05T15:41:06.938Z,"6km NW of The Geysers, California",earthquake
2014-08-05T13:12:09.000Z,59.7885,-152.4538,60.3,2.5,ml,,,,0.82,ak,ak11349385,2014-08-05T21:14:44.808Z,"34km W of Anchor Point, Alaska",earthquake
2014-08-05T13:10:34.340Z,37.6026667,-118.7835,8.67,0.76,md,18,162,0.04996,0.02,nc,nc72272371,2014-08-07T22:29:14.970Z,"17km ESE of Mammoth Lakes, California",earthquake
2014-08-05T13:07:41.000Z,46.1135,-122.1147,8,0.6,Md,,133.2,0.04491576,0.15,uw,uw60835592,2014-08-05T14:54:54.488Z,"34km NE of Amboy, Washington",earthquake
2014-08-05T13:06:19.030Z,51.2564,-179.1795,38.14,4.9,mb,,128,0.961,0.61,us,usb000s0bq,2014-08-06T01:21:52.146Z,"4km W of Amatignak Island, Alaska",earthquake
2014-08-05T12:56:57.000Z,64.8165,-148.3167,4.6,0.5,ml,,,,0.43,ak,ak11349366,2014-08-05T13:13:03.793Z,"14km WSW of Ester, Alaska",earthquake
2014-08-05T12:52:25.900Z,17.8225,-67.0406,28,2.4,Md,13,259.2,0.14552708,0.25,pr,pr14217002,2014-08-05T13:25:34.434Z,"16km S of La Parguera, Puerto Rico",earthquake
2014-08-05T12:45:52.550Z,36.0285,-97.0327,5.43,2.3,mb_lg,,55,0.299,0.5,us,usb000s0pr,2014-08-06T06:41:26.750Z,"6km N of Perkins, Oklahoma",earthquake
2014-08-05T12:45:12.710Z,34.0313333,-117.1118333,11.04,0.71,ml,29,46,0.004154,0.14,ci,ci15534985,2014-08-06T20:57:07.850Z,"4km SSE of Mentone, California",earthquake
2014-08-05T12:45:10.100Z,18.898,-64.5061,7,1.7,Md,3,320.4,0.48958183,0.21,pr,pr14217003,2014-08-05T16:05:33.201Z,"54km NNE of Road Town, British Virgin Islands",earthquake
2014-08-05T12:40:05.190Z,34.5986667,-118.641,9.18,1.1,ml,23,114,0.06986,0.14,ci,ci15534977,2014-08-06T20:52:15.890Z,"12km N of Castaic, California",earthquake
2014-08-05T12:40:01.220Z,38.2556667,-122.3231667,8.21,3.03,mw,170,23,0.03891,0.15,nc,nc72272361,2014-08-11T21:17:43.936Z,"5km SW of Napa, California",earthquake
2014-08-05T12:39:18.000Z,61.9598,-149.1551,3.7,2.5,ml,,,,0.75,ak,ak11349353,2014-08-05T20:41:49.118Z,"24km N of Fishhook, Alaska",earthquake
2014-08-05T12:35:40.729Z,41.8671,-119.6309,3.5676,1.71,ml,4,222.16,0.502,0.2266,nn,nn00454755,2014-08-05T14:12:24.942Z,"69km ESE of Lakeview, Oregon",earthquake
2014-08-05T12:35:18.000Z,62.6552,-149.7883,36.4,1.2,ml,,,,0.62,ak,ak11349348,2014-08-05T12:41:59.718Z,"40km NNE of Talkeetna, Alaska",earthquake
2014-08-05T12:32:21.160Z,33.1956667,-115.6298333,8.23,1.27,ml,7,282,0.01391,0.22,ci,ci15534969,2014-08-06T20:41:58.066Z,"11km WSW of Niland, California",earthquake
2014-08-05T12:31:08.280Z,33.9465,-116.718,17.46,0.78,ml,17,95,0.1087,0.14,ci,ci37207253,2014-08-06T20:39:49.439Z,"7km ENE of Cabazon, California",earthquake
2014-08-05T12:30:54.700Z,33.944,-116.7206667,17.63,1.07,ml,37,49,0.112,0.11,ci,ci15534961,2014-08-06T20:35:35.950Z,"6km ENE of Cabazon, California",earthquake
2014-08-05T12:24:31.400Z,38.792,-122.7473,2.2,0.9,Md,11,86.4,0.02694946,0.02,nc,nc72272356,2014-08-05T15:05:08.081Z,"1km NNE of The Geysers, California",earthquake
2014-08-05T12:17:28.500Z,38.7932,-122.7483,1,0.5,Md,9,82.8,0.00898315,0.01,nc,nc72272351,2014-08-05T14:35:09.753Z,"1km NNE of The Geysers, California",earthquake
2014-08-05T12:13:39.131Z,41.8669,-119.6449,0.7417,1.9,ml,5,221.89,0.491,0.2145,nn,nn00454754,2014-08-05T14:58:34.927Z,"69km SE of Lakeview, Oregon",earthquake
2014-08-05T12:11:55.750Z,33.7853333,-116.1726667,6.58,0.67,ml,23,159,0.04226,0.14,ci,ci15534953,2014-08-06T20:30:14.270Z,"8km NNE of Indio, California",earthquake
2014-08-05T11:59:24.064Z,41.8852,-119.6546,0,1.25,ml,5,218.64,0.483,0.285,nn,nn00454753,2014-08-05T14:05:18.464Z,"66km ESE of Lakeview, Oregon",earthquake
2014-08-05T11:45:34.903Z,41.8832,-119.64,0.7896,2.04,ml,5,219.33,0.494,0.1394,nn,nn00454752,2014-08-05T15:00:45.192Z,"72km SE of Lakeview, Oregon",earthquake
2014-08-05T11:41:41.500Z,45.683,-121.964,10.3,0.9,Md,,216,0.38627557,0.07,uw,uw60069908,2014-08-05T21:47:58.620Z,"5km WNW of Cascade Locks, Oregon",earthquake
2014-08-05T11:40:32.800Z,37.4952,-118.8422,9.7,1.1,Md,31,111.6,0.09881468,0.06,nc,nc72272346,2014-08-07T23:23:45.054Z,"20km SE of Mammoth Lakes, California",earthquake
2014-08-05T11:38:35.410Z,35.7698333,-117.563,7.78,0.73,ml,8,135,0.05372,0.1,ci,ci15534945,2014-08-06T20:26:37.872Z,"14km W of Searles Valley, California",earthquake
2014-08-05T11:28:39.260Z,34.3111667,-117.5011667,15.74,0.72,ml,10,101,0.03763,0.12,ci,ci15534937,2014-08-06T20:24:26.100Z,"13km SW of Oak Hills, California",earthquake
2014-08-05T11:28:22.000Z,36.5448,-121.0497,8.3,1.1,Md,29,72,0.03593261,0.13,nc,nc72272336,2014-08-07T23:23:15.045Z,"28km ENE of Soledad, California",earthquake
2014-08-05T11:16:21.600Z,37.43,-121.7808,5.8,0.9,Md,22,68.4,0.05389892,0.08,nc,nc72272331,2014-08-14T22:16:05.690Z,"6km NNE of East Foothills, California",earthquake
2014-08-05T11:06:35.820Z,33.6015,-116.8186667,9.94,0.36,ml,21,115,0.0374,0.09,ci,ci15534929,2014-08-06T20:22:21.770Z,"14km WNW of Anza, California",earthquake
2014-08-05T11:04:18.151Z,41.888,-119.6444,1.3643,1.74,ml,5,218.42,0.49,0.1725,nn,nn00454751,2014-08-05T15:05:55.764Z,"70km SE of Lakeview, Oregon",earthquake
2014-08-05T10:57:17.961Z,41.8791,-119.6362,1.3348,1.66,ml,5,220.09,0.497,0.114,nn,nn00454699,2014-08-05T15:08:32.071Z,"71km SE of Lakeview, Oregon",earthquake
2014-08-05T10:48:09.000Z,61.2839,-152.4888,0.1,2.4,ml,,,,0.51,ak,ak11349310,2014-08-05T18:50:36.994Z,"90km N of Redoubt Volcano, Alaska",earthquake
2014-08-05T10:45:13.000Z,35.7305,-121.1248,7.5,0.9,Md,10,79.2,0.02694946,0.05,nc,nc72272326,2014-08-14T20:50:06.188Z,"11km NNE of San Simeon, California",earthquake
2014-08-05T10:44:40.170Z,41.8875,-119.6386,0,1.52,ml,4,218.64,0.495,0.0747,nn,nn00454749,2014-08-05T13:55:43.996Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-05T10:42:48.330Z,41.8925,-119.6462,2.3006,2.09,ml,5,217.63,0.489,0.2247,nn,nn00454748,2014-08-05T15:11:42.428Z,"70km SE of Lakeview, Oregon",earthquake
2014-08-05T10:42:35.000Z,64.2137,-149.9809,18.9,1.4,ml,,,,0.39,ak,ak11349301,2014-08-05T10:57:47.770Z,"58km SW of North Nenana, Alaska",earthquake
2014-08-05T10:33:23.000Z,61.276,-152.4172,0,1.9,ml,,,,0.44,ak,ak11349293,2014-08-05T10:47:54.101Z,"89km NW of Nikiski, Alaska",earthquake
2014-08-05T10:33:14.351Z,41.9057,-119.644,0,2.44,ml,7,120.44,0.491,0.1338,nn,nn00454747,2014-08-05T15:16:22.919Z,"68km ESE of Lakeview, Oregon",earthquake
2014-08-05T10:31:48.435Z,39.4176,-119.5529,14.5586,0.28,ml,6,162.59,0.144,0.1204,nn,nn00455931,2014-08-13T21:56:18.741Z,"14km NE of Virginia City, Nevada",earthquake
2014-08-05T10:22:33.920Z,-26.9717,26.7094,4.12,5.4,mwb,,28,2.082,0.95,us,usb000s0b3,2014-08-09T18:16:31.626Z,"3km ENE of Orkney, South Africa",earthquake
2014-08-05T10:13:51.000Z,35.73,-121.1238,7.5,1,Md,24,54,0.02694946,0.05,nc,nc72272311,2014-08-07T23:23:15.050Z,"11km NNE of San Simeon, California",earthquake
2014-08-05T10:07:59.500Z,19.6433,-156.2905,26.3,3.2,Ml,,270,0.26051143,0.18,hv,hv60747871,2014-08-12T17:30:00.459Z,"30km W of Kailua-Kona, Hawaii",earthquake
2014-08-05T10:01:11.000Z,62.3237,-151.5703,73.2,1.8,ml,,,,0.55,ak,ak11349285,2014-08-05T10:13:23.875Z,"75km W of Talkeetna, Alaska",earthquake
2014-08-05T09:59:54.700Z,20.0013,-155.805,31.4,2,Md,,241.2,0.10779783,0.09,hv,hv60747866,2014-08-06T01:31:07.078Z,"6km NNW of Waikoloa, Hawaii",earthquake
2014-08-05T09:54:03.635Z,41.8366,-119.6195,1.4883,1.44,ml,4,227.28,0.513,0.2046,nn,nn00454746,2014-08-05T15:17:58.113Z,"73km SE of Lakeview, Oregon",earthquake
2014-08-05T09:52:26.748Z,41.8687,-119.622,3.1554,1.94,ml,4,222.1,0.508,0.0987,nn,nn00454745,2014-08-05T15:22:03.583Z,"65km SE of Lakeview, Oregon",earthquake
2014-08-05T09:18:36.000Z,38.8173,-122.8028,2.3,0.6,Md,6,169.2,0.00898315,0.02,nc,nc72272301,2014-08-13T22:45:09.044Z,"5km NW of The Geysers, California",earthquake
2014-08-05T09:18:17.690Z,33.9858333,-116.7863333,19.57,1.05,ml,45,51,0.05232,0.14,ci,ci15534921,2014-08-06T20:19:47.370Z,"7km N of Cabazon, California",earthquake
2014-08-05T09:12:34.090Z,41.8802,-119.6349,0,1.59,ml,4,219.93,0.498,0.1029,nn,nn00454744,2014-08-05T13:46:35.504Z,"68km ESE of Lakeview, Oregon",earthquake
2014-08-05T09:04:02.033Z,41.8704,-119.6375,0.0694,1.4,ml,5,221.47,0.497,0.1259,nn,nn00454675,2014-08-05T13:39:10.397Z,"68km ESE of Lakeview, Oregon",earthquake
2014-08-05T09:01:37.370Z,34.2798333,-117.034,8.48,1.43,ml,54,38,0.03299,0.15,ci,ci15534913,2014-08-06T20:13:24.690Z,"10km NE of Running Springs, California",earthquake
2014-08-05T08:49:50.720Z,33.7268333,-116.8471667,17.64,0.45,ml,20,119,0.0752,0.13,ci,ci15534905,2014-08-06T20:05:39.180Z,"4km ESE of Valle Vista, California",earthquake
2014-08-05T08:47:49.000Z,60.3138,-140.3487,20.2,1.6,ml,,,,1.12,ak,ak11349280,2014-08-05T08:56:55.377Z,"92km NNW of Yakutat, Alaska",earthquake
2014-08-05T08:34:36.900Z,48.0702,-123.1038,26.5,1,Md,,273.6,0.28746089,0,uw,uw60835457,2014-08-05T15:24:13.838Z,"1km S of Sequim, Washington",earthquake
2014-08-05T08:32:57.000Z,51.6946,178.6847,86.9,2.2,ml,,,,0.22,ak,ak11349277,2014-08-05T23:58:38.727Z,"30km SSE of Little Sitkin Island, Alaska",earthquake
2014-08-05T08:30:44.945Z,41.8864,-119.6405,0.4463,3.2,ml,5,122.93,0.494,0.2078,nn,nn00454740,2014-08-05T16:35:36.901Z,"76km SE of Lakeview, Oregon",earthquake
2014-08-05T07:53:16.070Z,33.306,-116.3355,11.38,0.69,ml,29,145,0.03361,0.22,ci,ci15534897,2014-08-06T20:02:09.564Z,"6km NNE of Borrego Springs, California",earthquake
2014-08-05T07:52:32.365Z,39.7531,-120.6096,6.1442,0.79,ml,6,131.67,0.134,0.0755,nn,nn00454760,2014-08-05T14:40:55.235Z,"13km WSW of Portola, California",earthquake
2014-08-05T07:49:55.000Z,62.5735,-149.721,53.9,1.1,ml,,,,0.79,ak,ak11349274,2014-08-05T19:54:45.235Z,"34km NE of Talkeetna, Alaska",earthquake
2014-08-05T07:48:33.000Z,61.1747,-140.042,7.8,1.5,ml,,,,0.67,ak,ak11349272,2014-08-05T08:02:53.393Z,"144km WNW of Haines Junction, Canada",earthquake
2014-08-05T07:44:23.055Z,39.747,-120.6095,7.9058,1.18,ml,9,129.88,0.079,0.0801,nn,nn00454671,2014-08-05T16:41:22.944Z,"13km WSW of Portola, California",earthquake
2014-08-05T07:42:25.500Z,38.8178,-122.7627,2.6,0.6,Md,8,108,0.01796631,0,nc,nc72272291,2014-08-05T08:17:03.644Z,"3km W of Cobb, California",earthquake
2014-08-05T07:41:46.845Z,41.8743,-119.6432,0,1.53,ml,4,220.72,0.492,0.1018,nn,nn00454927,2014-08-05T23:53:01.399Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-05T07:39:51.600Z,19.3872,-155.2433,2.8,1.7,ml,,86.3999930880005,0.01796631,0.14,hv,hv60747816,2014-08-05T07:45:38.000Z,"4km S of Volcano, Hawaii",earthquake
2014-08-05T07:39:20.480Z,39.7508,-120.6151,7.0939,0.75,ml,7,130.57,0.131,0.103,nn,nn00454759,2014-08-05T14:34:07.703Z,"14km WSW of Portola, California",earthquake
2014-08-05T07:35:04.900Z,17.8243,-67.053,24,2.6,Md,13,262.8,0.14462876,0.33,pr,pr14217001,2014-08-05T15:39:01.218Z,"16km S of La Parguera, Puerto Rico",earthquake
2014-08-05T07:32:23.000Z,62.2948,-153.5449,0.2,1.7,ml,,,,0.77,ak,ak11349268,2014-08-05T07:54:10.169Z,"128km SE of McGrath, Alaska",earthquake
2014-08-05T07:10:41.560Z,33.956,-117.1138333,18.1,0.74,ml,25,67,0.07509,0.13,ci,ci15534889,2014-08-06T19:56:08.260Z,"6km WSW of Calimesa, California",earthquake
2014-08-05T07:05:41.000Z,60.101,-151.2436,43.2,1.6,ml,,,,0.4,ak,ak11349259,2014-08-05T19:06:15.894Z,"30km S of Cohoe, Alaska",earthquake
2014-08-05T07:02:46.000Z,60.4951,-150.7884,48.7,2.2,ml,,,,0.69,ak,ak11349254,2014-08-05T18:03:48.964Z,"4km SSW of Sterling, Alaska",earthquake
2014-08-05T06:59:18.000Z,61.4947,-152.0915,100,2,ml,,,,0.76,ak,ak11349252,2014-08-05T07:08:26.585Z,"99km NNW of Nikiski, Alaska",earthquake
2014-08-05T06:54:43.210Z,33.1633333,-115.631,3.63,1.42,ml,30,57,0.0191,0.2,ci,ci15534881,2014-08-06T19:51:14.080Z,"11km WNW of Calipatria, California",earthquake
